"idx_epoch","idx_iter","metric"
0,0,11.0675
0,1,11.0475
0,2,11.0494
0,3,11.0597
0,4,11.0552
0,5,11.0535
0,6,11.0514
0,7,11.0496
0,8,11.0492
0,9,11.0448
0,10,11.0333
0,11,11.0265
0,12,11.018
0,13,11.0093
0,14,10.9969
0,15,10.9877
0,16,10.9762
0,17,10.9655
0,18,10.955
0,19,10.9426
0,20,10.9289
0,21,10.9168
0,22,10.9034
0,23,10.8875
0,24,10.8735
0,25,10.8561
0,26,10.8388
0,27,10.8213
0,28,10.8044
0,29,10.7866
0,30,10.768
0,31,10.749
0,32,10.7289
0,33,10.7084
0,34,10.6875
0,35,10.6658
0,36,10.644
0,37,10.6219
0,38,10.6002
0,39,10.5769
0,40,10.5534
0,41,10.529
0,42,10.5047
0,43,10.4794
0,44,10.4562
0,45,10.4305
0,46,10.4042
0,47,10.3786
0,48,10.352
0,49,10.3249
0,50,10.2983
0,51,10.2716
0,52,10.2443
0,53,10.2175
0,54,10.191
0,55,10.1642
0,56,10.1369
0,57,10.1101
0,58,10.082
0,59,10.0543
0,60,10.0257
0,61,9.9981
0,62,9.97
0,63,9.9422
0,64,9.9157
0,65,9.8886
0,66,9.8615
0,67,9.8345
0,68,9.808
0,69,9.7811
0,70,9.7547
0,71,9.7283
0,72,9.7021
0,73,9.6762
0,74,9.651
0,75,9.6267
0,76,9.602
0,77,9.5772
0,78,9.5523
0,79,9.5289
0,80,9.505
0,81,9.4813
0,82,9.4585
0,83,9.4358
0,84,9.4134
0,85,9.3907
0,86,9.3692
0,87,9.348
0,88,9.3263
0,89,9.3056
0,90,9.2849
0,91,9.2643
0,92,9.2436
0,93,9.2237
0,94,9.2035
0,95,9.1836
0,96,9.1637
0,97,9.1442
0,98,9.1252
0,99,9.1067
0,100,9.0895
0,101,9.0717
0,102,9.0542
0,103,9.0362
0,104,9.0189
0,105,9.0018
0,106,8.9845
0,107,8.9675
0,108,8.9514
0,109,8.9356
0,110,8.9199
0,111,8.9043
0,112,8.8882
0,113,8.8731
0,114,8.8586
0,115,8.844
0,116,8.83
0,117,8.8156
0,118,8.8011
0,119,8.787
0,120,8.7737
0,121,8.7602
0,122,8.7459
0,123,8.7324
0,124,8.7198
0,125,8.7061
0,126,8.6934
0,127,8.6811
0,128,8.6686
0,129,8.6563
0,130,8.6443
0,131,8.6323
0,132,8.6207
0,133,8.6091
0,134,8.5976
0,135,8.5864
0,136,8.575
0,137,8.5634
0,138,8.5518
0,139,8.5407
0,140,8.5294
0,141,8.5193
0,142,8.509
0,143,8.4977
0,144,8.4872
0,145,8.4764
0,146,8.466
0,147,8.4559
0,148,8.4461
0,149,8.4367
0,150,8.4273
0,151,8.4179
0,152,8.409
0,153,8.3996
0,154,8.3909
0,155,8.3814
0,156,8.3726
0,157,8.3638
0,158,8.3553
0,159,8.3468
0,160,8.3388
0,161,8.3298
0,162,8.3209
0,163,8.3127
0,164,8.305
0,165,8.2969
0,166,8.2891
0,167,8.2807
0,168,8.2725
0,169,8.2645
0,170,8.257
