"idx_epoch","idx_iter","metric"
0,0,10.9001
0,1,10.9047
0,2,10.9069
0,3,10.904
0,4,10.9017
0,5,10.9007
0,6,10.8967
0,7,10.8951
0,8,10.893
0,9,10.8894
0,10,10.8849
0,11,10.8805
0,12,10.8753
0,13,10.8712
0,14,10.8641
0,15,10.8585
0,16,10.8515
0,17,10.8441
0,18,10.8364
0,19,10.828
0,20,10.8188
0,21,10.8102
0,22,10.8012
0,23,10.7909
0,24,10.7807
0,25,10.7697
0,26,10.7586
0,27,10.7465
0,28,10.7343
0,29,10.7211
0,30,10.708
0,31,10.6956
0,32,10.6821
0,33,10.6681
0,34,10.6542
0,35,10.6392
0,36,10.624
0,37,10.6091
0,38,10.5931
0,39,10.5766
0,40,10.5603
0,41,10.5439
0,42,10.5266
0,43,10.5091
0,44,10.4915
0,45,10.4741
0,46,10.4561
0,47,10.4379
0,48,10.4197
0,49,10.4019
0,50,10.3832
0,51,10.3645
0,52,10.3457
0,53,10.3264
0,54,10.3065
0,55,10.2869
0,56,10.2673
0,57,10.2478
0,58,10.2274
0,59,10.2079
0,60,10.1883
0,61,10.1681
0,62,10.1479
0,63,10.128
0,64,10.1077
0,65,10.0878
0,66,10.0676
0,67,10.048
0,68,10.0283
0,69,10.0085
0,70,9.9887
0,71,9.9692
0,72,9.9505
0,73,9.9307
0,74,9.9112
0,75,9.8928
0,76,9.8732
0,77,9.8538
0,78,9.8354
0,79,9.8163
0,80,9.7987
0,81,9.7807
0,82,9.7628
0,83,9.7446
0,84,9.7258
0,85,9.7081
0,86,9.6902
0,87,9.6728
0,88,9.6552
0,89,9.6371
0,90,9.6201
0,91,9.6029
0,92,9.5858
0,93,9.569
0,94,9.5525
0,95,9.5361
0,96,9.5195
0,97,9.5032
0,98,9.4876
0,99,9.4721
0,100,9.4567
0,101,9.4405
0,102,9.4247
0,103,9.4096
0,104,9.3946
0,105,9.3796
0,106,9.3643
0,107,9.3499
0,108,9.3356
0,109,9.3215
0,110,9.3081
0,111,9.294
0,112,9.2799
0,113,9.2665
0,114,9.2532
0,115,9.2395
0,116,9.2261
0,117,9.2125
0,118,9.1992
0,119,9.1856
0,120,9.1729
0,121,9.1599
0,122,9.1471
0,123,9.1346
0,124,9.1223
0,125,9.1094
0,126,9.0971
0,127,9.0849
0,128,9.0722
0,129,9.0599
0,130,9.0487
0,131,9.0367
0,132,9.0248
0,133,9.0125
0,134,9.0012
0,135,8.9901
0,136,8.9786
0,137,8.9672
0,138,8.9561
0,139,8.9451
0,140,8.9339
0,141,8.9232
0,142,8.9126
0,143,8.9022
0,144,8.8913
0,145,8.881
0,146,8.871
0,147,8.861
0,148,8.851
0,149,8.841
0,150,8.8313
0,151,8.8218
0,152,8.8116
0,153,8.8018
0,154,8.7919
0,155,8.7823
0,156,8.7725
0,157,8.7632
0,158,8.7541
0,159,8.7451
0,160,8.7361
0,161,8.7271
0,162,8.7186
0,163,8.71
0,164,8.7017
0,165,8.6931
0,166,8.684
0,167,8.6758
0,168,8.6676
0,169,8.6589
0,170,8.6506
0,171,8.642
0,172,8.6338
0,173,8.6258
0,174,8.6175
0,175,8.609
0,176,8.6016
0,177,8.5938
0,178,8.5857
0,179,8.5782
0,180,8.5705
0,181,8.5626
0,182,8.5551
0,183,8.5477
0,184,8.5401
0,185,8.5326
0,186,8.5251
0,187,8.5179
0,188,8.5104
0,189,8.503
0,190,8.4959
0,191,8.489
0,192,8.4818
0,193,8.4747
0,194,8.4679
0,195,8.4612
0,196,8.4543
0,197,8.4478
0,198,8.4415
0,199,8.435
0,200,8.428
0,201,8.4217
0,202,8.4149
0,203,8.4081
0,204,8.4012
0,205,8.3949
0,206,8.3883
0,207,8.3817
0,208,8.375
0,209,8.3683
0,210,8.3621
0,211,8.3563
0,212,8.35
0,213,8.3435
0,214,8.3373
