"idx_epoch","idx_iter","metric"
0,0,12.2933
0,1,12.2856
0,2,12.3037
0,3,12.304
0,4,12.2957
0,5,12.2859
0,6,12.2773
0,7,12.2675
0,8,12.2604
0,9,12.2526
0,10,12.2416
0,11,12.2326
0,12,12.2245
0,13,12.2131
0,14,12.2025
0,15,12.1922
0,16,12.1784
0,17,12.1649
0,18,12.1503
0,19,12.1325
0,20,12.1132
0,21,12.0958
0,22,12.0774
0,23,12.0587
0,24,12.0398
0,25,12.0174
0,26,11.9959
0,27,11.9733
0,28,11.952
0,29,11.928
0,30,11.903
0,31,11.876
0,32,11.8493
0,33,11.8216
0,34,11.793
0,35,11.7651
0,36,11.7351
0,37,11.7045
0,38,11.673
0,39,11.6411
0,40,11.6082
0,41,11.5757
0,42,11.5431
0,43,11.5092
0,44,11.475
0,45,11.4396
0,46,11.4047
0,47,11.3712
0,48,11.3354
0,49,11.2999
0,50,11.2643
0,51,11.2282
0,52,11.1912
0,53,11.1544
0,54,11.1179
0,55,11.08
0,56,11.0428
0,57,11.0041
0,58,10.9665
0,59,10.9294
0,60,10.8925
0,61,10.8558
0,62,10.8189
0,63,10.7817
0,64,10.7453
0,65,10.7102
0,66,10.6732
0,67,10.6377
0,68,10.6024
0,69,10.5672
0,70,10.5318
0,71,10.4964
0,72,10.4622
0,73,10.4283
0,74,10.3949
0,75,10.3629
0,76,10.3303
0,77,10.2982
0,78,10.2664
0,79,10.236
0,80,10.2056
0,81,10.1751
0,82,10.144
0,83,10.1146
0,84,10.0869
0,85,10.0585
0,86,10.0308
0,87,10.0032
0,88,9.9756
0,89,9.9485
0,90,9.9222
0,91,9.8961
0,92,9.8691
0,93,9.8428
0,94,9.8169
0,95,9.7919
0,96,9.7673
0,97,9.7423
0,98,9.7179
0,99,9.6946
0,100,9.6709
0,101,9.6475
0,102,9.6244
0,103,9.6022
0,104,9.5797
0,105,9.5578
0,106,9.5358
0,107,9.5146
0,108,9.493
0,109,9.4721
0,110,9.4516
0,111,9.4318
0,112,9.4115
0,113,9.391
0,114,9.3709
0,115,9.3521
0,116,9.3332
0,117,9.3135
0,118,9.295
0,119,9.2766
0,120,9.2573
0,121,9.2387
0,122,9.2206
0,123,9.203
0,124,9.1849
0,125,9.1677
0,126,9.1511
0,127,9.1339
0,128,9.1172
0,129,9.1004
0,130,9.084
0,131,9.0682
0,132,9.0518
0,133,9.0357
0,134,9.0202
0,135,9.0044
0,136,8.9894
0,137,8.9741
0,138,8.9589
0,139,8.9446
0,140,8.9302
0,141,8.916
0,142,8.9016
0,143,8.8874
0,144,8.8732
0,145,8.8594
0,146,8.8466
0,147,8.8338
0,148,8.82
0,149,8.8073
0,150,8.7943
0,151,8.7807
0,152,8.7673
0,153,8.7548
0,154,8.742
0,155,8.7294
0,156,8.7172
0,157,8.7051
0,158,8.6928
0,159,8.6805
0,160,8.6686
0,161,8.6564
0,162,8.6446
0,163,8.633
0,164,8.6209
0,165,8.6093
0,166,8.5978
0,167,8.587
0,168,8.5764
0,169,8.5656
0,170,8.5541
0,171,8.5432
0,172,8.5328
0,173,8.5218
0,174,8.5105
0,175,8.5004
0,176,8.4895
0,177,8.4788
0,178,8.4681
0,179,8.4581
0,180,8.4482
0,181,8.4386
0,182,8.4288
0,183,8.4187
0,184,8.4083
0,185,8.3985
0,186,8.3887
0,187,8.3794
0,188,8.3701
0,189,8.3606
0,190,8.3513
0,191,8.3421
0,192,8.3328
0,193,8.3231
0,194,8.3138
0,195,8.305
0,196,8.2957
0,197,8.2865
0,198,8.2773
0,199,8.2691
0,200,8.2604
0,201,8.2518
0,202,8.2437
0,203,8.2349
0,204,8.2269
0,205,8.2185
0,206,8.2105
0,207,8.2025
0,208,8.1936
0,209,8.1857
0,210,8.1774
0,211,8.1692
0,212,8.1614
0,213,8.1539
0,214,8.1467
0,215,8.1389
0,216,8.1311
0,217,8.1231
0,218,8.1152
0,219,8.1073
0,220,8.0997
0,221,8.0922
0,222,8.0849
0,223,8.0776
0,224,8.07
0,225,8.0626
0,226,8.0552
0,227,8.0477
0,228,8.0408
0,229,8.034
0,230,8.0262
0,231,8.0197
0,232,8.0127
0,233,8.0057
0,234,7.9989
0,235,7.9922
0,236,7.9854
0,237,7.9786
0,238,7.9711
0,239,7.9644
0,240,7.9577
0,241,7.9509
0,242,7.9439
0,243,7.9374
0,244,7.931
0,245,7.9244
0,246,7.9176
0,247,7.9112
0,248,7.9045
0,249,7.8983
