"idx_epoch","idx_iter","metric"
0,0,12.2336
0,1,12.2349
0,2,12.2443
0,3,12.2276
0,4,12.2133
0,5,12.2021
0,6,12.1955
0,7,12.1891
0,8,12.1745
0,9,12.1638
0,10,12.1542
0,11,12.137
0,12,12.1191
0,13,12.1014
0,14,12.0783
0,15,12.058
0,16,12.0364
0,17,12.0142
0,18,11.9919
0,19,11.9647
0,20,11.937
0,21,11.9101
0,22,11.8802
0,23,11.8487
0,24,11.8168
0,25,11.7836
0,26,11.749
0,27,11.7137
0,28,11.6762
0,29,11.6395
0,30,11.6012
0,31,11.5622
0,32,11.5206
0,33,11.4792
0,34,11.4376
0,35,11.3932
0,36,11.349
0,37,11.3047
0,38,11.261
0,39,11.2177
0,40,11.1727
0,41,11.1273
0,42,11.0803
0,43,11.0343
0,44,10.9878
0,45,10.9413
0,46,10.8942
0,47,10.8476
0,48,10.8
0,49,10.7527
0,50,10.7067
0,51,10.6621
0,52,10.617
0,53,10.5708
0,54,10.5254
0,55,10.4819
0,56,10.4395
0,57,10.3972
0,58,10.3537
0,59,10.311
0,60,10.2694
0,61,10.2293
0,62,10.1891
0,63,10.15
0,64,10.1119
0,65,10.073
0,66,10.0351
0,67,9.9987
0,68,9.962
0,69,9.9275
0,70,9.8922
0,71,9.8573
0,72,9.8227
0,73,9.7902
0,74,9.7585
0,75,9.7278
0,76,9.6965
0,77,9.6663
0,78,9.6377
0,79,9.6072
0,80,9.5773
0,81,9.5475
0,82,9.5186
0,83,9.4904
0,84,9.4631
0,85,9.4342
0,86,9.4076
0,87,9.382
0,88,9.3558
0,89,9.3302
0,90,9.3058
0,91,9.2809
0,92,9.2562
0,93,9.2323
0,94,9.2077
0,95,9.1842
0,96,9.1617
0,97,9.1389
0,98,9.1175
0,99,9.0965
0,100,9.0746
0,101,9.0536
0,102,9.0326
0,103,9.0109
0,104,8.9905
0,105,8.9698
0,106,8.9491
0,107,8.9303
0,108,8.9113
0,109,8.8921
0,110,8.8727
0,111,8.8537
0,112,8.8347
0,113,8.8162
0,114,8.7987
0,115,8.7815
0,116,8.7632
0,117,8.7446
0,118,8.7281
0,119,8.7099
0,120,8.6935
0,121,8.6763
0,122,8.6599
0,123,8.6442
0,124,8.6284
0,125,8.6124
0,126,8.5968
0,127,8.582
0,128,8.567
0,129,8.5525
0,130,8.5371
0,131,8.5231
0,132,8.5086
0,133,8.4948
0,134,8.4809
0,135,8.4679
0,136,8.4537
0,137,8.4397
0,138,8.4258
0,139,8.4124
0,140,8.3989
0,141,8.3863
0,142,8.3735
0,143,8.3609
0,144,8.3477
0,145,8.3353
