"idx_epoch","idx_iter","metric"
0,0,12.0468
0,1,12.0834
0,2,12.0717
0,3,12.0758
0,4,12.0738
0,5,12.0664
0,6,12.06
0,7,12.0493
0,8,12.0364
0,9,12.0222
0,10,12.0061
0,11,11.9901
0,12,11.9731
0,13,11.955
0,14,11.9334
0,15,11.9139
0,16,11.8926
0,17,11.8689
0,18,11.842
0,19,11.8137
0,20,11.7856
0,21,11.7546
0,22,11.7241
0,23,11.6918
0,24,11.6599
0,25,11.6251
0,26,11.5883
0,27,11.551
0,28,11.5133
0,29,11.4738
0,30,11.433
0,31,11.3932
0,32,11.3504
0,33,11.3057
0,34,11.2622
0,35,11.219
0,36,11.1749
0,37,11.1301
0,38,11.0838
0,39,11.0388
0,40,10.9927
0,41,10.947
0,42,10.9021
0,43,10.8539
0,44,10.8063
0,45,10.7589
0,46,10.7122
0,47,10.6657
0,48,10.6203
0,49,10.575
0,50,10.5306
0,51,10.4845
0,52,10.4405
0,53,10.395
0,54,10.3531
0,55,10.3115
0,56,10.2699
0,57,10.229
0,58,10.1899
0,59,10.1498
0,60,10.1097
0,61,10.0709
0,62,10.0327
0,63,9.9947
0,64,9.9578
0,65,9.9229
0,66,9.8874
0,67,9.853
0,68,9.82
0,69,9.7854
0,70,9.7528
0,71,9.7209
0,72,9.6892
0,73,9.6566
0,74,9.6255
0,75,9.5945
0,76,9.5646
0,77,9.5348
0,78,9.5048
0,79,9.477
0,80,9.4512
0,81,9.4241
0,82,9.3976
0,83,9.3708
0,84,9.3447
0,85,9.319
0,86,9.2947
0,87,9.2699
0,88,9.2461
0,89,9.2214
0,90,9.198
0,91,9.1752
0,92,9.1522
0,93,9.1299
0,94,9.108
0,95,9.087
0,96,9.0651
0,97,9.0436
0,98,9.0232
0,99,9.0024
0,100,8.9819
0,101,8.9632
0,102,8.9432
0,103,8.9243
0,104,8.9044
0,105,8.8867
0,106,8.8684
0,107,8.8495
0,108,8.8315
0,109,8.8131
0,110,8.7955
0,111,8.7775
0,112,8.7607
0,113,8.7439
0,114,8.7268
0,115,8.7099
0,116,8.6937
0,117,8.677
0,118,8.6613
0,119,8.6453
0,120,8.6293
0,121,8.6142
0,122,8.598
0,123,8.5828
0,124,8.5682
0,125,8.5539
0,126,8.5385
0,127,8.5242
0,128,8.5103
0,129,8.4958
0,130,8.4818
0,131,8.4679
0,132,8.4544
0,133,8.44
0,134,8.4263
0,135,8.4126
0,136,8.3992
0,137,8.3866
0,138,8.3742
0,139,8.362
0,140,8.3488
0,141,8.3363
0,142,8.3243
0,143,8.3128
0,144,8.3007
0,145,8.289
0,146,8.2772
0,147,8.2658
0,148,8.2549
0,149,8.2436
0,150,8.2329
0,151,8.2215
0,152,8.21
0,153,8.1998
0,154,8.1887
0,155,8.1779
0,156,8.1665
0,157,8.1565
0,158,8.1455
0,159,8.135
