"idx_epoch","idx_iter","metric"
0,0,12.5357
0,1,12.5201
0,2,12.4982
0,3,12.4907
0,4,12.4781
0,5,12.4668
0,6,12.4605
0,7,12.4575
0,8,12.4553
0,9,12.4543
0,10,12.4475
0,11,12.4407
0,12,12.4351
0,13,12.4266
0,14,12.416
0,15,12.4077
0,16,12.3943
0,17,12.3807
0,18,12.3676
0,19,12.3553
0,20,12.3391
0,21,12.3244
0,22,12.3054
0,23,12.284
0,24,12.2641
0,25,12.2428
0,26,12.2212
0,27,12.1988
0,28,12.1763
0,29,12.1527
0,30,12.1287
0,31,12.1008
0,32,12.0707
0,33,12.0418
0,34,12.0122
0,35,11.9807
0,36,11.9499
0,37,11.9177
0,38,11.8855
0,39,11.853
0,40,11.821
0,41,11.7878
0,42,11.7513
0,43,11.7167
0,44,11.6826
0,45,11.6472
0,46,11.611
0,47,11.574
0,48,11.5372
0,49,11.4999
0,50,11.4617
0,51,11.4226
0,52,11.383
0,53,11.3456
0,54,11.3071
0,55,11.2679
0,56,11.2281
0,57,11.1883
0,58,11.1484
0,59,11.1105
0,60,11.0708
0,61,11.033
0,62,10.9927
0,63,10.9553
0,64,10.9164
0,65,10.8771
0,66,10.8392
0,67,10.8009
0,68,10.7639
0,69,10.7284
0,70,10.6923
0,71,10.6564
0,72,10.6209
0,73,10.5856
0,74,10.551
0,75,10.5169
0,76,10.484
0,77,10.4507
0,78,10.4191
0,79,10.3878
0,80,10.3552
0,81,10.3242
0,82,10.293
0,83,10.2625
0,84,10.2323
0,85,10.2027
0,86,10.1742
0,87,10.1449
0,88,10.1165
0,89,10.0882
0,90,10.0605
0,91,10.0339
0,92,10.0071
0,93,9.9806
0,94,9.9543
0,95,9.9298
0,96,9.9045
0,97,9.8798
0,98,9.8563
0,99,9.8318
0,100,9.8079
0,101,9.785
0,102,9.7636
0,103,9.7412
0,104,9.7195
0,105,9.6982
0,106,9.6763
0,107,9.6555
0,108,9.6344
0,109,9.6135
0,110,9.5921
0,111,9.5719
0,112,9.5522
0,113,9.5323
0,114,9.5123
0,115,9.4927
0,116,9.4733
0,117,9.4545
0,118,9.4365
0,119,9.4179
0,120,9.3995
0,121,9.3815
0,122,9.3632
0,123,9.346
0,124,9.3285
0,125,9.312
0,126,9.2953
0,127,9.2781
0,128,9.2618
0,129,9.2455
0,130,9.2295
0,131,9.2141
0,132,9.1982
0,133,9.1825
0,134,9.1677
0,135,9.1523
0,136,9.1373
0,137,9.1216
0,138,9.1069
0,139,9.0921
0,140,9.0778
0,141,9.0633
0,142,9.0497
0,143,9.0362
0,144,9.0229
0,145,9.0088
0,146,8.9954
0,147,8.982
0,148,8.9688
0,149,8.9556
0,150,8.9423
0,151,8.9293
0,152,8.9171
0,153,8.9044
0,154,8.892
0,155,8.8797
0,156,8.8677
0,157,8.8545
0,158,8.8423
0,159,8.8301
0,160,8.8188
0,161,8.8068
0,162,8.7955
0,163,8.7845
0,164,8.773
0,165,8.762
0,166,8.7507
0,167,8.7399
0,168,8.7293
0,169,8.718
0,170,8.7079
0,171,8.6973
0,172,8.6862
0,173,8.6758
0,174,8.6663
0,175,8.6563
0,176,8.6463
0,177,8.6361
0,178,8.6263
0,179,8.6158
0,180,8.6056
0,181,8.5965
0,182,8.5871
0,183,8.5769
0,184,8.5663
0,185,8.5565
0,186,8.5473
0,187,8.5382
0,188,8.5286
0,189,8.5199
0,190,8.5108
0,191,8.5017
0,192,8.4925
0,193,8.4831
0,194,8.4741
0,195,8.4649
0,196,8.4563
0,197,8.4476
0,198,8.4388
0,199,8.4305
0,200,8.4219
0,201,8.4137
0,202,8.4055
