"idx_epoch","idx_iter","metric"
0,0,11.0455
0,1,11.0577
0,2,11.0664
0,3,11.0704
0,4,11.0648
0,5,11.0602
0,6,11.0574
0,7,11.0532
0,8,11.0461
0,9,11.0369
0,10,11.0261
0,11,11.0166
0,12,11.0032
0,13,10.9925
0,14,10.9789
0,15,10.9646
0,16,10.9489
0,17,10.9304
0,18,10.9141
0,19,10.8962
0,20,10.8766
0,21,10.8568
0,22,10.8347
0,23,10.8118
0,24,10.7879
0,25,10.7652
0,26,10.7408
0,27,10.7153
0,28,10.6893
0,29,10.6623
0,30,10.6359
0,31,10.6079
0,32,10.5785
0,33,10.5496
0,34,10.5198
0,35,10.4904
0,36,10.4596
0,37,10.4288
0,38,10.3967
0,39,10.3657
0,40,10.3323
0,41,10.2998
0,42,10.2662
0,43,10.2322
0,44,10.1977
0,45,10.164
0,46,10.1305
0,47,10.0956
0,48,10.0611
0,49,10.0262
0,50,9.9922
0,51,9.9585
0,52,9.9254
0,53,9.8923
0,54,9.8589
0,55,9.8256
0,56,9.7927
0,57,9.7596
0,58,9.726
0,59,9.6936
0,60,9.6608
0,61,9.6288
0,62,9.597
0,63,9.5664
0,64,9.5361
0,65,9.5055
0,66,9.4772
0,67,9.4482
0,68,9.4192
0,69,9.391
0,70,9.3629
0,71,9.3348
0,72,9.3075
0,73,9.2799
0,74,9.2529
0,75,9.2272
0,76,9.2021
0,77,9.1773
0,78,9.152
0,79,9.1279
0,80,9.1058
0,81,9.0815
0,82,9.0589
0,83,9.0361
0,84,9.0131
0,85,8.9913
0,86,8.9683
0,87,8.9475
0,88,8.927
0,89,8.9064
0,90,8.8857
0,91,8.8656
0,92,8.8453
0,93,8.8254
0,94,8.8064
0,95,8.7867
0,96,8.7676
0,97,8.75
0,98,8.7322
0,99,8.7142
0,100,8.6962
0,101,8.6797
0,102,8.6642
0,103,8.6466
0,104,8.6299
0,105,8.6134
0,106,8.5971
0,107,8.5812
0,108,8.5655
0,109,8.5505
0,110,8.5352
0,111,8.5206
0,112,8.507
0,113,8.4926
0,114,8.4789
0,115,8.4651
0,116,8.4511
0,117,8.4371
0,118,8.4244
0,119,8.4112
0,120,8.3979
0,121,8.385
0,122,8.3725
0,123,8.3609
0,124,8.3483
0,125,8.3366
0,126,8.3248
0,127,8.3129
0,128,8.3011
0,129,8.2903
0,130,8.28
0,131,8.269
0,132,8.2572
0,133,8.2461
0,134,8.2356
0,135,8.2254
0,136,8.2145
0,137,8.2048
0,138,8.1943
0,139,8.1843
0,140,8.1742
0,141,8.1643
0,142,8.1538
0,143,8.1436
0,144,8.1343
0,145,8.1247
0,146,8.115
0,147,8.1058
0,148,8.097
0,149,8.0879
0,150,8.0798
0,151,8.0712
0,152,8.0626
0,153,8.0543
0,154,8.0454
0,155,8.0367
0,156,8.0283
0,157,8.0199
0,158,8.0118
0,159,8.0033
0,160,7.9952
0,161,7.9871
0,162,7.9791
0,163,7.9715
0,164,7.9639
0,165,7.9566
0,166,7.9493
0,167,7.9415
0,168,7.9348
0,169,7.9277
0,170,7.9205
0,171,7.9135
0,172,7.9062
0,173,7.8995
0,174,7.8925
0,175,7.8864
0,176,7.8794
0,177,7.8725
0,178,7.8659
0,179,7.859
0,180,7.8524
0,181,7.8459
0,182,7.8394
0,183,7.833
0,184,7.8267
0,185,7.8207
0,186,7.8148
0,187,7.8085
0,188,7.8026
