"idx_epoch","idx_iter","metric"
0,0,12.2536
0,1,12.2585
0,2,12.2418
0,3,12.2263
0,4,12.2126
0,5,12.203
0,6,12.1973
0,7,12.1926
0,8,12.1856
0,9,12.1824
0,10,12.1738
0,11,12.1652
0,12,12.1579
0,13,12.1493
0,14,12.1393
0,15,12.1283
0,16,12.1164
0,17,12.1028
0,18,12.0879
0,19,12.0743
0,20,12.0583
0,21,12.0416
0,22,12.0239
0,23,12.0055
0,24,11.9871
0,25,11.9658
0,26,11.944
0,27,11.9214
0,28,11.8992
0,29,11.8756
0,30,11.8517
0,31,11.8271
0,32,11.801
0,33,11.775
0,34,11.7479
0,35,11.7195
0,36,11.691
0,37,11.6612
0,38,11.632
0,39,11.6021
0,40,11.5724
0,41,11.5417
0,42,11.5085
0,43,11.477
0,44,11.4454
0,45,11.4127
0,46,11.379
0,47,11.3463
0,48,11.313
0,49,11.2789
0,50,11.2451
0,51,11.2105
0,52,11.1745
0,53,11.1409
0,54,11.1055
0,55,11.0705
0,56,11.0344
0,57,10.9986
0,58,10.9624
0,59,10.928
0,60,10.8915
0,61,10.857
0,62,10.8203
0,63,10.7862
0,64,10.7506
0,65,10.715
0,66,10.6805
0,67,10.6452
0,68,10.6116
0,69,10.5791
0,70,10.5457
0,71,10.5125
0,72,10.4798
0,73,10.4476
0,74,10.4158
0,75,10.3839
0,76,10.3537
0,77,10.3228
0,78,10.2938
0,79,10.265
0,80,10.2342
0,81,10.205
0,82,10.1753
0,83,10.146
0,84,10.1173
0,85,10.0896
0,86,10.0628
0,87,10.035
0,88,10.008
0,89,9.9809
0,90,9.9545
0,91,9.9293
0,92,9.9038
0,93,9.8785
0,94,9.8535
0,95,9.8302
0,96,9.806
0,97,9.7818
0,98,9.759
0,99,9.7355
0,100,9.7123
0,101,9.69
0,102,9.6694
0,103,9.6477
0,104,9.6266
0,105,9.6055
0,106,9.5839
0,107,9.5636
0,108,9.5428
0,109,9.5223
0,110,9.5011
0,111,9.4814
0,112,9.4619
0,113,9.4421
0,114,9.4222
0,115,9.403
0,116,9.3837
0,117,9.365
0,118,9.3469
0,119,9.3285
0,120,9.31
0,121,9.2923
0,122,9.274
0,123,9.2569
0,124,9.2394
0,125,9.2228
0,126,9.2063
0,127,9.189
0,128,9.1728
0,129,9.1565
0,130,9.1404
0,131,9.1249
0,132,9.109
0,133,9.0933
0,134,9.0784
0,135,9.0626
0,136,9.0477
0,137,9.0318
0,138,9.0169
0,139,9.002
0,140,8.9877
0,141,8.9731
0,142,8.9592
0,143,8.9455
0,144,8.9321
0,145,8.918
0,146,8.9043
0,147,8.8908
0,148,8.8774
0,149,8.8641
0,150,8.8508
0,151,8.8374
0,152,8.8249
0,153,8.8121
0,154,8.7995
0,155,8.787
0,156,8.7749
0,157,8.7615
0,158,8.7491
0,159,8.7365
0,160,8.7251
0,161,8.7129
0,162,8.7014
0,163,8.6903
0,164,8.6785
0,165,8.6674
0,166,8.6559
0,167,8.6448
0,168,8.6338
0,169,8.6224
0,170,8.612
0,171,8.6012
0,172,8.5899
0,173,8.5793
0,174,8.5696
0,175,8.5593
0,176,8.5491
0,177,8.5389
0,178,8.5288
0,179,8.5182
0,180,8.5078
0,181,8.4987
0,182,8.4891
0,183,8.4788
0,184,8.468
0,185,8.458
0,186,8.4486
0,187,8.4393
0,188,8.4295
0,189,8.4207
0,190,8.4114
0,191,8.4021
0,192,8.3927
0,193,8.3833
0,194,8.374
0,195,8.3648
0,196,8.356
0,197,8.3471
0,198,8.3381
0,199,8.3297
0,200,8.3209
0,201,8.3124
0,202,8.304
0,203,8.2959
0,204,8.2875
0,205,8.2791
0,206,8.2708
0,207,8.2624
0,208,8.254
0,209,8.2457
0,210,8.237
0,211,8.229
0,212,8.221
0,213,8.2131
0,214,8.2054
0,215,8.1981
0,216,8.1899
0,217,8.1825
0,218,8.1747
0,219,8.1666
0,220,8.1586
0,221,8.1513
0,222,8.144
0,223,8.1366
0,224,8.1293
0,225,8.1216
0,226,8.1142
0,227,8.1071
0,228,8.0995
0,229,8.0924
0,230,8.0847
0,231,8.0775
0,232,8.0704
0,233,8.0631
0,234,8.0558
0,235,8.0497
0,236,8.0427
0,237,8.0356
0,238,8.029
0,239,8.0222
0,240,8.0151
0,241,8.0089
0,242,8.002
0,243,7.9954
0,244,7.989
0,245,7.9824
0,246,7.9758
0,247,7.9692
0,248,7.9626
0,249,7.9559
0,250,7.9494
0,251,7.9435
0,252,7.937
0,253,7.9304
0,254,7.9239
0,255,7.9177
0,256,7.9114
0,257,7.9052
0,258,7.8988
0,259,7.8925
0,260,7.8869
0,261,7.8808
0,262,7.875
0,263,7.8695
0,264,7.8636
0,265,7.8579
0,266,7.8516
0,267,7.8461
0,268,7.8401
0,269,7.8342
0,270,7.8281
0,271,7.8217
0,272,7.8162
0,273,7.8109
0,274,7.8052
0,275,7.799
0,276,7.7934
0,277,7.7876
0,278,7.7824
0,279,7.7762
0,280,7.7701
0,281,7.7643
0,282,7.7584
0,283,7.7526
0,284,7.7472
0,285,7.742
0,286,7.7362
0,287,7.7307
0,288,7.7253
0,289,7.7199
0,290,7.7144
0,291,7.7089
0,292,7.7035
0,293,7.6982
0,294,7.693
0,295,7.6881
0,296,7.6828
0,297,7.6777
0,298,7.6721
0,299,7.667
0,300,7.6613
0,301,7.6561
0,302,7.6515
0,303,7.646
0,304,7.6415
0,305,7.6364
0,306,7.6314
0,307,7.6264
0,308,7.6212
0,309,7.6161
0,310,7.6113
0,311,7.6063
0,312,7.601
0,313,7.5957
0,314,7.591
0,315,7.5859
0,316,7.5811
0,317,7.5759
0,318,7.571
0,319,7.566
0,320,7.5608
0,321,7.556
0,322,7.5508
0,323,7.5463
0,324,7.5418
0,325,7.5369
0,326,7.5318
0,327,7.5267
0,328,7.5222
0,329,7.5173
0,330,7.5126
0,331,7.5078
0,332,7.503
0,333,7.4981
0,334,7.4937
0,335,7.4891
0,336,7.4844
0,337,7.4798
0,338,7.4751
0,339,7.4707
0,340,7.4658
0,341,7.4616
0,342,7.4569
0,343,7.4523
0,344,7.4477
0,345,7.443
0,346,7.4382
0,347,7.4336
0,348,7.4289
0,349,7.4244
0,350,7.4202
0,351,7.4155
0,352,7.4109
0,353,7.4064
0,354,7.4022
0,355,7.3979
0,356,7.3933
0,357,7.389
0,358,7.3847
0,359,7.3804
0,360,7.3758
0,361,7.3714
0,362,7.3671
0,363,7.3629
0,364,7.3583
0,365,7.3544
0,366,7.3501
0,367,7.3457
0,368,7.3414
0,369,7.337
0,370,7.3326
0,371,7.3284
0,372,7.324
0,373,7.3199
0,374,7.3156
0,375,7.3112
0,376,7.3069
0,377,7.3025
0,378,7.2984
0,379,7.2947
0,380,7.2907
0,381,7.2868
0,382,7.2826
0,383,7.2788
0,384,7.2746
0,385,7.2705
0,386,7.2666
0,387,7.2624
0,388,7.258
0,389,7.2538
0,390,7.25
0,391,7.246
0,392,7.2421
0,393,7.238
0,394,7.2338
0,395,7.2296
0,396,7.2254
0,397,7.2213
0,398,7.2174
0,399,7.213
0,400,7.2091
0,401,7.2053
0,402,7.2015
0,403,7.1977
0,404,7.1939
0,405,7.1899
0,406,7.1862
0,407,7.1823
0,408,7.1783
0,409,7.1745
0,410,7.1707
0,411,7.1671
0,412,7.163
0,413,7.1593
0,414,7.1553
0,415,7.1516
0,416,7.1475
0,417,7.1437
0,418,7.1401
0,419,7.1363
0,420,7.1327
0,421,7.1289
0,422,7.1252
0,423,7.1213
0,424,7.118
0,425,7.1143
0,426,7.1107
0,427,7.1067
0,428,7.1032
0,429,7.0995
0,430,7.096
0,431,7.0923
0,432,7.0887
0,433,7.0849
0,434,7.0811
0,435,7.0771
0,436,7.0735
0,437,7.0699
0,438,7.0664
0,439,7.0628
0,440,7.0591
0,441,7.0554
0,442,7.0519
0,443,7.0481
0,444,7.0445
0,445,7.0411
0,446,7.0376
0,447,7.0342
0,448,7.0307
0,449,7.0274
0,450,7.0239
0,451,7.0204
0,452,7.0168
0,453,7.0133
0,454,7.01
0,455,7.0065
0,456,7.0032
0,457,6.9997
0,458,6.9963
0,459,6.9926
0,460,6.9893
0,461,6.9858
0,462,6.9822
0,463,6.979
0,464,6.9758
0,465,6.9727
0,466,6.9693
0,467,6.9659
0,468,6.9624
0,469,6.959
0,470,6.9555
0,471,6.9525
0,472,6.9492
0,473,6.9459
0,474,6.9427
0,475,6.9392
0,476,6.9357
0,477,6.932
0,478,6.929
0,479,6.926
0,480,6.9229
0,481,6.9196
0,482,6.9164
0,483,6.9133
0,484,6.9101
0,485,6.9068
0,486,6.9034
0,487,6.9002
0,488,6.8971
0,489,6.8936
0,490,6.8905
0,491,6.8876
0,492,6.8844
0,493,6.8813
0,494,6.8781
0,495,6.875
0,496,6.8717
0,497,6.8685
0,498,6.8655
0,499,6.8623
0,500,6.8593
0,501,6.8562
0,502,6.8532
0,503,6.85
0,504,6.8471
0,505,6.8441
0,506,6.841
0,507,6.8379
0,508,6.835
0,509,6.8319
0,510,6.829
0,511,6.8258
0,512,6.8227
0,513,6.8199
0,514,6.8169
0,515,6.8141
0,516,6.8111
0,517,6.8081
0,518,6.8053
0,519,6.8023
0,520,6.7992
0,521,6.7961
0,522,6.793
0,523,6.7899
0,524,6.7872
0,525,6.7844
0,526,6.7813
0,527,6.7784
0,528,6.7757
0,529,6.7728
0,530,6.77
0,531,6.7671
0,532,6.7641
0,533,6.7612
0,534,6.7583
0,535,6.7554
0,536,6.7525
0,537,6.7495
0,538,6.7467
0,539,6.7437
0,540,6.7407
0,541,6.7376
0,542,6.7347
0,543,6.7316
0,544,6.7288
0,545,6.7261
0,546,6.7232
0,547,6.7203
0,548,6.7174
0,549,6.7145
0,550,6.7116
0,551,6.7089
0,552,6.7058
0,553,6.7031
0,554,6.7004
0,555,6.6975
0,556,6.6948
0,557,6.6921
0,558,6.6893
0,559,6.6868
0,560,6.6838
0,561,6.6809
0,562,6.6783
0,563,6.6756
0,564,6.673
0,565,6.6702
0,566,6.6677
0,567,6.6649
0,568,6.6622
0,569,6.6593
0,570,6.6565
0,571,6.6541
0,572,6.6515
0,573,6.6487
0,574,6.646
0,575,6.6433
0,576,6.6409
0,577,6.6382
0,578,6.6356
0,579,6.6331
0,580,6.6303
0,581,6.6275
0,582,6.6247
0,583,6.6221
0,584,6.6195
0,585,6.6169
0,586,6.6145
0,587,6.6118
0,588,6.609
0,589,6.6064
0,590,6.6039
0,591,6.6012
0,592,6.5986
0,593,6.5962
0,594,6.5934
0,595,6.5912
0,596,6.5887
0,597,6.5862
0,598,6.5835
0,599,6.5809
0,600,6.5783
0,601,6.5759
0,602,6.5733
0,603,6.5709
0,604,6.5685
0,605,6.5659
0,606,6.5635
0,607,6.5609
0,608,6.5586
0,609,6.556
0,610,6.5534
0,611,6.5509
0,612,6.5485
0,613,6.5462
0,614,6.5437
0,615,6.5414
0,616,6.5389
0,617,6.5366
0,618,6.5342
0,619,6.5317
0,620,6.5294
0,621,6.5269
0,622,6.5245
0,623,6.5222
0,624,6.52
0,625,6.5176
0,626,6.515
0,627,6.5126
0,628,6.5101
0,629,6.5077
0,630,6.5052
0,631,6.5029
0,632,6.5005
0,633,6.4984
0,634,6.4961
0,635,6.4937
0,636,6.4914
0,637,6.4891
0,638,6.4868
0,639,6.4844
0,640,6.4821
0,641,6.48
0,642,6.4777
0,643,6.4754
0,644,6.4731
0,645,6.4705
0,646,6.4683
0,647,6.4662
